date,store_id,item_id,product_name,category,qty_sold,price,on_promo,discount_pct,stock_on_hand,stockout_flag,unit_cost,pack_size,shelf_life_days,supplier_lead_time_days,ordering_cost,holding_cost_rate,holiday_flag,festival_flag,week_start
2023-08-26,S001,P006,Soft Drink 2L,Beverages,64,90.0,0,0.0,413,0,60,1,180,5,500,0.2,0,0,2023-08-21
2023-08-27,S001,P006,Soft Drink 2L,Beverages,66,90.0,0,0.0,347,0,60,1,180,5,500,0.2,0,0,2023-08-21
2023-08-28,S001,P006,Soft Drink 2L,Beverages,36,90.0,0,0.0,311,0,60,1,180,5,500,0.2,0,0,2023-08-28
2023-08-29,S001,P006,Soft Drink 2L,Beverages,52,90.0,0,0.0,259,0,60,1,180,5,500,0.2,0,0,2023-08-28
2023-08-30,S001,P006,Soft Drink 2L,Beverages,54,90.0,0,0.0,625,0,60,1,180,5,500,0.2,0,0,2023-08-28
2023-08-31,S001,P006,Soft Drink 2L,Beverages,48,90.0,0,0.0,577,0,60,1,180,5,500,0.2,0,0,2023-08-28
2023-09-01,S001,P006,Soft Drink 2L,Beverages,55,90.0,0,0.0,522,0,60,1,180,5,500,0.2,0,0,2023-08-28
2023-09-02,S001,P006,Soft Drink 2L,Beverages,53,90.0,0,0.0,469,0,60,1,180,5,500,0.2,0,0,2023-08-28
2023-09-03,S001,P006,Soft Drink 2L,Beverages,58,90.0,0,0.0,411,0,60,1,180,5,500,0.2,0,0,2023-08-28
2023-09-04,S001,P006,Soft Drink 2L,Beverages,49,90.0,0,0.0,362,0,60,1,180,5,500,0.2,0,0,2023-09-04
2023-09-05,S001,P006,Soft Drink 2L,Beverages,23,90.0,0,0.0,339,0,60,1,180,5,500,0.2,0,0,2023-09-04
2023-09-06,S001,P006,Soft Drink 2L,Beverages,48,90.0,0,0.0,291,0,60,1,180,5,500,0.2,0,0,2023-09-04
2023-09-07,S001,P006,Soft Drink 2L,Beverages,41,90.0,0,0.0,250,0,60,1,180,5,500,0.2,0,0,2023-09-04
2023-09-08,S001,P006,Soft Drink 2L,Beverages,42,90.0,0,0.0,628,0,60,1,180,5,500,0.2,0,0,2023-09-04
2023-09-09,S001,P006,Soft Drink 2L,Beverages,50,90.0,0,0.0,578,0,60,1,180,5,500,0.2,0,0,2023-09-04
2023-09-10,S001,P006,Soft Drink 2L,Beverages,52,90.0,0,0.0,526,0,60,1,180,5,500,0.2,0,0,2023-09-04
2023-09-11,S001,P006,Soft Drink 2L,Beverages,46,90.0,0,0.0,480,0,60,1,180,5,500,0.2,0,0,2023-09-11
2023-09-12,S001,P006,Soft Drink 2L,Beverages,43,90.0,0,0.0,437,0,60,1,180,5,500,0.2,0,0,2023-09-11
2023-09-13,S001,P006,Soft Drink 2L,Beverages,45,90.0,0,0.0,392,0,60,1,180,5,500,0.2,0,0,2023-09-11
2023-09-14,S001,P006,Soft Drink 2L,Beverages,40,90.0,0,0.0,352,0,60,1,180,5,500,0.2,0,0,2023-09-11
2023-09-15,S001,P006,Soft Drink 2L,Beverages,44,90.0,0,0.0,308,0,60,1,180,5,500,0.2,0,0,2023-09-11
2023-09-16,S001,P006,Soft Drink 2L,Beverages,68,90.0,0,0.0,240,0,60,1,180,5,500,0.2,0,0,2023-09-11
2023-09-17,S001,P006,Soft Drink 2L,Beverages,48,90.0,0,0.0,612,0,60,1,180,5,500,0.2,0,0,2023-09-11
2023-09-18,S001,P006,Soft Drink 2L,Beverages,35,81.0,1,0.1,577,0,60,1,180,5,500,0.2,0,0,2023-09-18
2023-09-19,S001,P006,Soft Drink 2L,Beverages,58,90.0,0,0.0,519,0,60,1,180,5,500,0.2,0,0,2023-09-18
2023-09-20,S001,P006,Soft Drink 2L,Beverages,47,90.0,0,0.0,472,0,60,1,180,5,500,0.2,0,0,2023-09-18
2023-09-21,S001,P006,Soft Drink 2L,Beverages,42,90.0,0,0.0,430,0,60,1,180,5,500,0.2,0,0,2023-09-18
2023-09-22,S001,P006,Soft Drink 2L,Beverages,48,90.0,0,0.0,382,0,60,1,180,5,500,0.2,0,0,2023-09-18
2023-09-23,S001,P006,Soft Drink 2L,Beverages,57,90.0,0,0.0,325,0,60,1,180,5,500,0.2,0,0,2023-09-18
2023-09-24,S001,P006,Soft Drink 2L,Beverages,57,90.0,0,0.0,268,0,60,1,180,5,500,0.2,0,0,2023-09-18
2023-09-25,S001,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,235,0,60,1,180,5,500,0.2,0,0,2023-09-25
2023-09-26,S001,P006,Soft Drink 2L,Beverages,27,85.5,1,0.05,628,0,60,1,180,5,500,0.2,0,0,2023-09-25
2023-09-27,S001,P006,Soft Drink 2L,Beverages,51,90.0,0,0.0,577,0,60,1,180,5,500,0.2,0,0,2023-09-25
2023-09-28,S001,P006,Soft Drink 2L,Beverages,45,90.0,0,0.0,532,0,60,1,180,5,500,0.2,0,0,2023-09-25
2023-09-29,S001,P006,Soft Drink 2L,Beverages,49,76.5,1,0.15,483,0,60,1,180,5,500,0.2,0,0,2023-09-25
2023-09-30,S001,P006,Soft Drink 2L,Beverages,51,90.0,0,0.0,432,0,60,1,180,5,500,0.2,0,0,2023-09-25
2023-10-01,S001,P006,Soft Drink 2L,Beverages,58,90.0,0,0.0,374,0,60,1,180,5,500,0.2,0,0,2023-09-25
2023-10-02,S001,P006,Soft Drink 2L,Beverages,36,90.0,0,0.0,338,0,60,1,180,5,500,0.2,1,0,2023-10-02
2023-10-03,S001,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,305,0,60,1,180,5,500,0.2,0,0,2023-10-02
2023-10-04,S001,P006,Soft Drink 2L,Beverages,37,90.0,0,0.0,268,0,60,1,180,5,500,0.2,0,0,2023-10-02
2023-10-05,S001,P006,Soft Drink 2L,Beverages,55,90.0,0,0.0,633,0,60,1,180,5,500,0.2,0,0,2023-10-02
2023-10-06,S001,P006,Soft Drink 2L,Beverages,49,90.0,0,0.0,584,0,60,1,180,5,500,0.2,0,0,2023-10-02
2023-10-07,S001,P006,Soft Drink 2L,Beverages,49,90.0,0,0.0,535,0,60,1,180,5,500,0.2,0,0,2023-10-02
2023-10-08,S001,P006,Soft Drink 2L,Beverages,47,90.0,0,0.0,488,0,60,1,180,5,500,0.2,0,0,2023-10-02
2023-10-09,S001,P006,Soft Drink 2L,Beverages,44,90.0,0,0.0,444,0,60,1,180,5,500,0.2,0,0,2023-10-09
2023-10-10,S001,P006,Soft Drink 2L,Beverages,52,90.0,0,0.0,392,0,60,1,180,5,500,0.2,0,0,2023-10-09
2023-10-11,S001,P006,Soft Drink 2L,Beverages,54,90.0,0,0.0,338,0,60,1,180,5,500,0.2,0,0,2023-10-09
2023-10-12,S001,P006,Soft Drink 2L,Beverages,52,85.5,1,0.05,286,0,60,1,180,5,500,0.2,0,0,2023-10-09
2023-10-13,S001,P006,Soft Drink 2L,Beverages,39,90.0,0,0.0,247,0,60,1,180,5,500,0.2,0,0,2023-10-09
2023-10-14,S001,P006,Soft Drink 2L,Beverages,42,90.0,0,0.0,625,0,60,1,180,5,500,0.2,0,0,2023-10-09
2023-10-15,S001,P006,Soft Drink 2L,Beverages,91,90.0,0,0.0,534,0,60,1,180,5,500,0.2,0,1,2023-10-09
2023-10-16,S001,P006,Soft Drink 2L,Beverages,48,90.0,0,0.0,486,0,60,1,180,5,500,0.2,0,1,2023-10-16
2023-10-17,S001,P006,Soft Drink 2L,Beverages,60,90.0,0,0.0,426,0,60,1,180,5,500,0.2,0,1,2023-10-16
2023-10-18,S001,P006,Soft Drink 2L,Beverages,64,90.0,0,0.0,362,0,60,1,180,5,500,0.2,0,1,2023-10-16
2023-10-19,S001,P006,Soft Drink 2L,Beverages,75,90.0,0,0.0,287,0,60,1,180,5,500,0.2,0,1,2023-10-16
2023-10-20,S001,P006,Soft Drink 2L,Beverages,63,90.0,0,0.0,644,0,60,1,180,5,500,0.2,0,1,2023-10-16
2023-10-21,S001,P006,Soft Drink 2L,Beverages,105,72.0,1,0.2,539,0,60,1,180,5,500,0.2,0,1,2023-10-16
2023-10-22,S001,P006,Soft Drink 2L,Beverages,85,90.0,0,0.0,454,0,60,1,180,5,500,0.2,0,1,2023-10-16
2023-10-23,S001,P006,Soft Drink 2L,Beverages,55,81.0,1,0.1,399,0,60,1,180,5,500,0.2,0,1,2023-10-23
2023-10-24,S001,P006,Soft Drink 2L,Beverages,64,90.0,0,0.0,335,0,60,1,180,5,500,0.2,1,1,2023-10-23
2023-10-25,S001,P006,Soft Drink 2L,Beverages,62,90.0,0,0.0,273,0,60,1,180,5,500,0.2,0,1,2023-10-23
2023-10-26,S001,P006,Soft Drink 2L,Beverages,30,90.0,0,0.0,243,0,60,1,180,5,500,0.2,0,0,2023-10-23
2023-10-27,S001,P006,Soft Drink 2L,Beverages,42,90.0,0,0.0,621,0,60,1,180,5,500,0.2,0,0,2023-10-23
2023-10-28,S001,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,593,0,60,1,180,5,500,0.2,0,0,2023-10-23
2023-10-29,S001,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,561,0,60,1,180,5,500,0.2,0,0,2023-10-23
2023-10-30,S001,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,530,0,60,1,180,5,500,0.2,0,0,2023-10-30
2023-10-31,S001,P006,Soft Drink 2L,Beverages,34,90.0,0,0.0,496,0,60,1,180,5,500,0.2,0,0,2023-10-30
2023-11-01,S001,P006,Soft Drink 2L,Beverages,41,81.0,1,0.1,455,0,60,1,180,5,500,0.2,0,0,2023-10-30
2023-11-02,S001,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,423,0,60,1,180,5,500,0.2,0,0,2023-10-30
2023-11-03,S001,P006,Soft Drink 2L,Beverages,40,76.5,1,0.15,383,0,60,1,180,5,500,0.2,0,0,2023-10-30
2023-11-04,S001,P006,Soft Drink 2L,Beverages,51,90.0,0,0.0,332,0,60,1,180,5,500,0.2,0,0,2023-10-30
2023-11-05,S001,P006,Soft Drink 2L,Beverages,57,90.0,0,0.0,275,0,60,1,180,5,500,0.2,0,0,2023-10-30
2023-11-06,S001,P006,Soft Drink 2L,Beverages,30,90.0,0,0.0,245,0,60,1,180,5,500,0.2,0,0,2023-11-06
2023-11-07,S001,P006,Soft Drink 2L,Beverages,49,90.0,0,0.0,616,0,60,1,180,5,500,0.2,0,0,2023-11-06
2023-11-08,S001,P006,Soft Drink 2L,Beverages,56,90.0,0,0.0,560,0,60,1,180,5,500,0.2,0,1,2023-11-06
2023-11-09,S001,P006,Soft Drink 2L,Beverages,61,90.0,0,0.0,499,0,60,1,180,5,500,0.2,0,1,2023-11-06
2023-11-10,S001,P006,Soft Drink 2L,Beverages,51,90.0,0,0.0,448,0,60,1,180,5,500,0.2,0,1,2023-11-06
2023-11-11,S001,P006,Soft Drink 2L,Beverages,80,90.0,0,0.0,368,0,60,1,180,5,500,0.2,0,1,2023-11-06
2023-11-12,S001,P006,Soft Drink 2L,Beverages,79,90.0,0,0.0,289,0,60,1,180,5,500,0.2,1,1,2023-11-06
2023-11-13,S001,P006,Soft Drink 2L,Beverages,54,90.0,0,0.0,235,0,60,1,180,5,500,0.2,0,1,2023-11-13
2023-11-14,S001,P006,Soft Drink 2L,Beverages,62,85.5,1,0.05,593,0,60,1,180,5,500,0.2,0,1,2023-11-13
2023-11-15,S001,P006,Soft Drink 2L,Beverages,38,85.5,1,0.05,555,0,60,1,180,5,500,0.2,0,0,2023-11-13
2023-11-16,S001,P006,Soft Drink 2L,Beverages,45,90.0,0,0.0,510,0,60,1,180,5,500,0.2,0,0,2023-11-13
2023-11-17,S001,P006,Soft Drink 2L,Beverages,39,90.0,0,0.0,471,0,60,1,180,5,500,0.2,0,0,2023-11-13
2023-11-18,S001,P006,Soft Drink 2L,Beverages,46,76.5,1,0.15,425,0,60,1,180,5,500,0.2,0,0,2023-11-13
2023-11-19,S001,P006,Soft Drink 2L,Beverages,47,90.0,0,0.0,378,0,60,1,180,5,500,0.2,0,0,2023-11-13
2023-11-20,S001,P006,Soft Drink 2L,Beverages,27,90.0,0,0.0,351,0,60,1,180,5,500,0.2,0,0,2023-11-20
2023-11-21,S001,P006,Soft Drink 2L,Beverages,41,90.0,0,0.0,310,0,60,1,180,5,500,0.2,0,0,2023-11-20
2023-11-22,S001,P006,Soft Drink 2L,Beverages,33,85.5,1,0.05,277,0,60,1,180,5,500,0.2,0,0,2023-11-20
2023-11-23,S001,P006,Soft Drink 2L,Beverages,35,90.0,0,0.0,242,0,60,1,180,5,500,0.2,0,0,2023-11-20
2023-11-24,S001,P006,Soft Drink 2L,Beverages,30,90.0,0,0.0,632,0,60,1,180,5,500,0.2,0,0,2023-11-20
2023-11-25,S001,P006,Soft Drink 2L,Beverages,38,90.0,0,0.0,594,0,60,1,180,5,500,0.2,0,0,2023-11-20
2023-11-26,S001,P006,Soft Drink 2L,Beverages,43,90.0,0,0.0,551,0,60,1,180,5,500,0.2,0,0,2023-11-20
2023-11-27,S001,P006,Soft Drink 2L,Beverages,26,90.0,0,0.0,525,0,60,1,180,5,500,0.2,0,0,2023-11-27
2023-11-28,S001,P006,Soft Drink 2L,Beverages,40,90.0,0,0.0,485,0,60,1,180,5,500,0.2,0,0,2023-11-27
2023-11-29,S001,P006,Soft Drink 2L,Beverages,34,72.0,1,0.2,451,0,60,1,180,5,500,0.2,0,0,2023-11-27
2023-11-30,S001,P006,Soft Drink 2L,Beverages,36,90.0,0,0.0,415,0,60,1,180,5,500,0.2,0,0,2023-11-27
2023-12-01,S001,P006,Soft Drink 2L,Beverages,30,90.0,0,0.0,385,0,60,1,180,5,500,0.2,0,0,2023-11-27
2023-12-02,S001,P006,Soft Drink 2L,Beverages,48,90.0,0,0.0,337,0,60,1,180,5,500,0.2,0,0,2023-11-27
2023-12-03,S001,P006,Soft Drink 2L,Beverages,43,90.0,0,0.0,294,0,60,1,180,5,500,0.2,0,0,2023-11-27
2023-12-04,S001,P006,Soft Drink 2L,Beverages,23,90.0,0,0.0,271,0,60,1,180,5,500,0.2,0,0,2023-12-04
2023-12-05,S001,P006,Soft Drink 2L,Beverages,34,90.0,0,0.0,237,0,60,1,180,5,500,0.2,0,0,2023-12-04
2023-12-06,S001,P006,Soft Drink 2L,Beverages,34,90.0,0,0.0,623,0,60,1,180,5,500,0.2,0,0,2023-12-04
2023-12-07,S001,P006,Soft Drink 2L,Beverages,35,90.0,0,0.0,588,0,60,1,180,5,500,0.2,0,0,2023-12-04
2023-12-08,S001,P006,Soft Drink 2L,Beverages,35,90.0,0,0.0,553,0,60,1,180,5,500,0.2,0,0,2023-12-04
2023-12-09,S001,P006,Soft Drink 2L,Beverages,34,90.0,0,0.0,519,0,60,1,180,5,500,0.2,0,0,2023-12-04
2023-12-10,S001,P006,Soft Drink 2L,Beverages,38,81.0,1,0.1,481,0,60,1,180,5,500,0.2,0,0,2023-12-04
2023-12-11,S001,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,448,0,60,1,180,5,500,0.2,0,0,2023-12-11
2023-12-12,S001,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,416,0,60,1,180,5,500,0.2,0,0,2023-12-11
2023-12-13,S001,P006,Soft Drink 2L,Beverages,27,90.0,0,0.0,389,0,60,1,180,5,500,0.2,0,0,2023-12-11
2023-12-14,S001,P006,Soft Drink 2L,Beverages,34,90.0,0,0.0,355,0,60,1,180,5,500,0.2,0,0,2023-12-11
2023-12-15,S001,P006,Soft Drink 2L,Beverages,37,90.0,0,0.0,318,0,60,1,180,5,500,0.2,0,0,2023-12-11
2023-12-16,S001,P006,Soft Drink 2L,Beverages,34,90.0,0,0.0,284,0,60,1,180,5,500,0.2,0,0,2023-12-11
2023-12-17,S001,P006,Soft Drink 2L,Beverages,45,90.0,0,0.0,239,0,60,1,180,5,500,0.2,0,0,2023-12-11
2023-12-18,S001,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,626,0,60,1,180,5,500,0.2,0,0,2023-12-18
2023-12-19,S001,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,595,0,60,1,180,5,500,0.2,0,0,2023-12-18
2023-12-20,S001,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,564,0,60,1,180,5,500,0.2,0,0,2023-12-18
2023-12-21,S001,P006,Soft Drink 2L,Beverages,21,90.0,0,0.0,543,0,60,1,180,5,500,0.2,0,0,2023-12-18
2023-12-22,S001,P006,Soft Drink 2L,Beverages,30,90.0,0,0.0,513,0,60,1,180,5,500,0.2,0,0,2023-12-18
2023-12-23,S001,P006,Soft Drink 2L,Beverages,37,90.0,0,0.0,476,0,60,1,180,5,500,0.2,0,0,2023-12-18
2023-12-24,S001,P006,Soft Drink 2L,Beverages,48,90.0,0,0.0,428,0,60,1,180,5,500,0.2,0,0,2023-12-18
2023-12-25,S001,P006,Soft Drink 2L,Beverages,20,90.0,0,0.0,408,0,60,1,180,5,500,0.2,1,0,2023-12-25
2023-12-26,S001,P006,Soft Drink 2L,Beverages,34,85.5,1,0.05,374,0,60,1,180,5,500,0.2,0,0,2023-12-25
2023-12-27,S001,P006,Soft Drink 2L,Beverages,40,90.0,0,0.0,334,0,60,1,180,5,500,0.2,0,0,2023-12-25
2023-12-28,S001,P006,Soft Drink 2L,Beverages,29,85.5,1,0.05,305,0,60,1,180,5,500,0.2,0,0,2023-12-25
2023-12-29,S001,P006,Soft Drink 2L,Beverages,26,90.0,0,0.0,279,0,60,1,180,5,500,0.2,0,0,2023-12-25
2023-12-30,S001,P006,Soft Drink 2L,Beverages,35,90.0,0,0.0,244,0,60,1,180,5,500,0.2,0,0,2023-12-25
2023-12-31,S001,P006,Soft Drink 2L,Beverages,43,81.0,1,0.1,621,0,60,1,180,5,500,0.2,0,0,2023-12-25
2022-01-01,S001,P007,Detergent 1kg,Household,16,120.0,0,0.0,152,0,80,1,730,8,500,0.2,0,0,2021-12-27
2022-01-02,S001,P007,Detergent 1kg,Household,12,102.0,1,0.15,140,0,80,1,730,8,500,0.2,0,0,2021-12-27
2022-01-03,S001,P007,Detergent 1kg,Household,5,120.0,0,0.0,135,0,80,1,730,8,500,0.2,0,0,2022-01-03
2022-01-04,S001,P007,Detergent 1kg,Household,9,108.0,1,0.1,126,0,80,1,730,8,500,0.2,0,0,2022-01-03
2022-01-05,S001,P007,Detergent 1kg,Household,12,102.0,1,0.15,294,0,80,1,730,8,500,0.2,0,0,2022-01-03
2022-01-06,S001,P007,Detergent 1kg,Household,6,120.0,0,0.0,288,0,80,1,730,8,500,0.2,0,0,2022-01-03
2022-01-07,S001,P007,Detergent 1kg,Household,8,120.0,0,0.0,280,0,80,1,730,8,500,0.2,0,0,2022-01-03
2022-01-08,S001,P007,Detergent 1kg,Household,12,102.0,1,0.15,268,0,80,1,730,8,500,0.2,0,0,2022-01-03
2022-01-09,S001,P007,Detergent 1kg,Household,14,120.0,0,0.0,254,0,80,1,730,8,500,0.2,0,0,2022-01-03
2022-01-10,S001,P007,Detergent 1kg,Household,4,120.0,0,0.0,250,0,80,1,730,8,500,0.2,0,0,2022-01-10
2022-01-11,S001,P007,Detergent 1kg,Household,7,120.0,0,0.0,243,0,80,1,730,8,500,0.2,0,0,2022-01-10
2022-01-12,S001,P007,Detergent 1kg,Household,5,120.0,0,0.0,238,0,80,1,730,8,500,0.2,0,0,2022-01-10
2022-01-13,S001,P007,Detergent 1kg,Household,13,120.0,0,0.0,225,0,80,1,730,8,500,0.2,0,0,2022-01-10
2022-01-14,S001,P007,Detergent 1kg,Household,7,120.0,0,0.0,218,0,80,1,730,8,500,0.2,0,0,2022-01-10
2022-01-15,S001,P007,Detergent 1kg,Household,8,120.0,0,0.0,210,0,80,1,730,8,500,0.2,0,0,2022-01-10
2022-01-16,S001,P007,Detergent 1kg,Household,12,108.0,1,0.1,198,0,80,1,730,8,500,0.2,0,0,2022-01-10
2022-01-17,S001,P007,Detergent 1kg,Household,9,120.0,0,0.0,189,0,80,1,730,8,500,0.2,0,0,2022-01-17
2022-01-18,S001,P007,Detergent 1kg,Household,4,120.0,0,0.0,185,0,80,1,730,8,500,0.2,0,0,2022-01-17
2022-01-19,S001,P007,Detergent 1kg,Household,14,120.0,0,0.0,171,0,80,1,730,8,500,0.2,0,0,2022-01-17
2022-01-20,S001,P007,Detergent 1kg,Household,13,114.0,1,0.05,158,0,80,1,730,8,500,0.2,0,0,2022-01-17
2022-01-21,S001,P007,Detergent 1kg,Household,8,114.0,1,0.05,150,0,80,1,730,8,500,0.2,0,0,2022-01-17
2022-01-22,S001,P007,Detergent 1kg,Household,15,120.0,0,0.0,135,0,80,1,730,8,500,0.2,0,0,2022-01-17
2022-01-23,S001,P007,Detergent 1kg,Household,14,108.0,1,0.1,301,0,80,1,730,8,500,0.2,0,0,2022-01-17
2022-01-24,S001,P007,Detergent 1kg,Household,10,108.0,1,0.1,291,0,80,1,730,8,500,0.2,0,0,2022-01-24
2022-01-25,S001,P007,Detergent 1kg,Household,12,120.0,0,0.0,279,0,80,1,730,8,500,0.2,0,0,2022-01-24
2022-01-26,S001,P007,Detergent 1kg,Household,9,114.0,1,0.05,270,0,80,1,730,8,500,0.2,1,0,2022-01-24
2022-01-27,S001,P007,Detergent 1kg,Household,11,120.0,0,0.0,259,0,80,1,730,8,500,0.2,0,0,2022-01-24
2022-01-28,S001,P007,Detergent 1kg,Household,7,120.0,0,0.0,252,0,80,1,730,8,500,0.2,0,0,2022-01-24
2022-01-29,S001,P007,Detergent 1kg,Household,11,108.0,1,0.1,241,0,80,1,730,8,500,0.2,0,0,2022-01-24
2022-01-30,S001,P007,Detergent 1kg,Household,14,120.0,0,0.0,227,0,80,1,730,8,500,0.2,0,0,2022-01-24
2022-01-31,S001,P007,Detergent 1kg,Household,6,120.0,0,0.0,221,0,80,1,730,8,500,0.2,0,0,2022-01-31
2022-02-01,S001,P007,Detergent 1kg,Household,13,120.0,0,0.0,208,0,80,1,730,8,500,0.2,0,0,2022-01-31
2022-02-02,S001,P007,Detergent 1kg,Household,11,120.0,0,0.0,197,0,80,1,730,8,500,0.2,0,0,2022-01-31
2022-02-03,S001,P007,Detergent 1kg,Household,12,120.0,0,0.0,185,0,80,1,730,8,500,0.2,0,0,2022-01-31
2022-02-04,S001,P007,Detergent 1kg,Household,11,114.0,1,0.05,174,0,80,1,730,8,500,0.2,0,0,2022-01-31
2022-02-05,S001,P007,Detergent 1kg,Household,11,120.0,0,0.0,163,0,80,1,730,8,500,0.2,0,0,2022-01-31
2022-02-06,S001,P007,Detergent 1kg,Household,14,120.0,0,0.0,149,0,80,1,730,8,500,0.2,0,0,2022-01-31
2022-02-07,S001,P007,Detergent 1kg,Household,5,120.0,0,0.0,144,0,80,1,730,8,500,0.2,0,0,2022-02-07
2022-02-08,S001,P007,Detergent 1kg,Household,10,120.0,0,0.0,134,0,80,1,730,8,500,0.2,0,0,2022-02-07
2022-02-09,S001,P007,Detergent 1kg,Household,16,120.0,0,0.0,298,0,80,1,730,8,500,0.2,0,0,2022-02-07
2022-02-10,S001,P007,Detergent 1kg,Household,15,102.0,1,0.15,283,0,80,1,730,8,500,0.2,0,0,2022-02-07
2022-02-11,S001,P007,Detergent 1kg,Household,12,120.0,0,0.0,271,0,80,1,730,8,500,0.2,0,0,2022-02-07
2022-02-12,S001,P007,Detergent 1kg,Household,13,120.0,0,0.0,258,0,80,1,730,8,500,0.2,0,0,2022-02-07
2022-02-13,S001,P007,Detergent 1kg,Household,16,120.0,0,0.0,242,0,80,1,730,8,500,0.2,0,0,2022-02-07
2022-02-14,S001,P007,Detergent 1kg,Household,9,120.0,0,0.0,233,0,80,1,730,8,500,0.2,0,0,2022-02-14
2022-02-15,S001,P007,Detergent 1kg,Household,12,120.0,0,0.0,221,0,80,1,730,8,500,0.2,0,0,2022-02-14
2022-02-16,S001,P007,Detergent 1kg,Household,12,120.0,0,0.0,209,0,80,1,730,8,500,0.2,0,0,2022-02-14
2022-02-17,S001,P007,Detergent 1kg,Household,12,120.0,0,0.0,197,0,80,1,730,8,500,0.2,0,0,2022-02-14
2022-02-18,S001,P007,Detergent 1kg,Household,15,120.0,0,0.0,182,0,80,1,730,8,500,0.2,0,0,2022-02-14
2022-02-19,S001,P007,Detergent 1kg,Household,11,120.0,0,0.0,171,0,80,1,730,8,500,0.2,0,0,2022-02-14
2022-02-20,S001,P007,Detergent 1kg,Household,17,120.0,0,0.0,154,0,80,1,730,8,500,0.2,0,0,2022-02-14
2022-02-21,S001,P007,Detergent 1kg,Household,10,114.0,1,0.05,144,0,80,1,730,8,500,0.2,0,0,2022-02-21
2022-02-22,S001,P007,Detergent 1kg,Household,9,120.0,0,0.0,135,0,80,1,730,8,500,0.2,0,0,2022-02-21
2022-02-23,S001,P007,Detergent 1kg,Household,8,120.0,0,0.0,127,0,80,1,730,8,500,0.2,0,0,2022-02-21
2022-02-24,S001,P007,Detergent 1kg,Household,20,120.0,0,0.0,287,0,80,1,730,8,500,0.2,0,0,2022-02-21
2022-02-25,S001,P007,Detergent 1kg,Household,10,102.0,1,0.15,277,0,80,1,730,8,500,0.2,0,0,2022-02-21
2022-02-26,S001,P007,Detergent 1kg,Household,20,120.0,0,0.0,257,0,80,1,730,8,500,0.2,0,0,2022-02-21
2022-02-27,S001,P007,Detergent 1kg,Household,14,120.0,0,0.0,243,0,80,1,730,8,500,0.2,0,0,2022-02-21
2022-02-28,S001,P007,Detergent 1kg,Household,3,120.0,0,0.0,240,0,80,1,730,8,500,0.2,0,0,2022-02-28
2022-03-01,S001,P007,Detergent 1kg,Household,12,102.0,1,0.15,228,0,80,1,730,8,500,0.2,0,0,2022-02-28
2022-03-02,S001,P007,Detergent 1kg,Household,10,120.0,0,0.0,218,0,80,1,730,8,500,0.2,0,0,2022-02-28
2022-03-03,S001,P007,Detergent 1kg,Household,16,120.0,0,0.0,202,0,80,1,730,8,500,0.2,0,0,2022-02-28
2022-03-04,S001,P007,Detergent 1kg,Household,11,102.0,1,0.15,191,0,80,1,730,8,500,0.2,0,0,2022-02-28
2022-03-05,S001,P007,Detergent 1kg,Household,15,120.0,0,0.0,176,0,80,1,730,8,500,0.2,0,0,2022-02-28
2022-03-06,S001,P007,Detergent 1kg,Household,14,120.0,0,0.0,162,0,80,1,730,8,500,0.2,0,0,2022-02-28
2022-03-07,S001,P007,Detergent 1kg,Household,15,96.0,1,0.2,147,0,80,1,730,8,500,0.2,0,0,2022-03-07
2022-03-08,S001,P007,Detergent 1kg,Household,13,120.0,0,0.0,134,0,80,1,730,8,500,0.2,0,0,2022-03-07
2022-03-09,S001,P007,Detergent 1kg,Household,6,120.0,0,0.0,128,0,80,1,730,8,500,0.2,0,0,2022-03-07
2022-03-10,S001,P007,Detergent 1kg,Household,10,120.0,0,0.0,298,0,80,1,730,8,500,0.2,0,0,2022-03-07
2022-03-11,S001,P007,Detergent 1kg,Household,15,120.0,0,0.0,283,0,80,1,730,8,500,0.2,0,0,2022-03-07
2022-03-12,S001,P007,Detergent 1kg,Household,16,120.0,0,0.0,267,0,80,1,730,8,500,0.2,0,0,2022-03-07
2022-03-13,S001,P007,Detergent 1kg,Household,12,120.0,0,0.0,255,0,80,1,730,8,500,0.2,0,0,2022-03-07
2022-03-14,S001,P007,Detergent 1kg,Household,10,120.0,0,0.0,245,0,80,1,730,8,500,0.2,0,0,2022-03-14
2022-03-15,S001,P007,Detergent 1kg,Household,18,114.0,1,0.05,227,0,80,1,730,8,500,0.2,0,0,2022-03-14
2022-03-16,S001,P007,Detergent 1kg,Household,8,120.0,0,0.0,219,0,80,1,730,8,500,0.2,0,0,2022-03-14
2022-03-17,S001,P007,Detergent 1kg,Household,13,108.0,1,0.1,206,0,80,1,730,8,500,0.2,0,0,2022-03-14
